Mark, Crank_target, ParkMode, MG1Anglemeasuredrad, MG1_Speed_Measured, MG1TorquemeasuredNm, Crankangle, MG2_Torque, MG2Speed, ThresholdTorque_Nm, ThresholdSpeed_rpm, ParkPosition_rad, VminAcceleration_Kmh, VminDeceleration_Kmh, C_MG1_Park_Nm_radps, K_MG1_Park_Nm_rad, ParkMaxTorque_Nm, SupportLevel, CruiseControlSpeed, Front_Brake_On, Rear_Brake_On, MG1_target_spd_rpm, MG1_target_trq_A, MG1_mode, MG2_target_trq_A, Kalman_states[1], Kalman_states[2], Kalman_states[3], Kalman_states[4], Kalman_states[5], Kalman_states[6], Kalman_states[7], Kalman_states[8], Kalman_states[9], Kalman_states[10], V_bike_kmh, Crank_speed_rads, Crank_torque_Nm_filt, now, ts1, ts2, ts3, ts4, activation_time, rt_reset, overflowed, 
0, 70, 0, 2.617, 0, 0, 3.682, 0.035, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.830796, 0, 0, 0, 12.3716, -0.748434, 0.00284578, -0.00238227, -0.0057553, -0.000108947, 0.0530991, 0, 0, 0, -0.00667158, 0.000729, 0, 577.268125, 577.268142, 577.268236, 577.268238, 577.268239, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.005, 3.695, -0.015, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.67797, -0, 0, 0, 12.3715, -0.748043, -0.00171593, 0.000230903, -0.00676903, -0.000579254, -0.0250339, 0, 0, 0, -0.00577306, -0.00238559, 0, 577.368124, 577.368140, 577.368234, 577.368236, 577.368237, 113.139131, 0, 0, 
0, 70, 0, 2.617, -0.10472, -0.004, 3.689, 0.035, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.832141, 0, 0, 0, 12.3715, -0.748228, 2.60549e-05, -0.000842462, -0.00994128, -0.00028818, 0.0114189, 0, 0, 0, -0.0063912, 0.00195582, 0, 577.468124, 577.468141, 577.468234, 577.468236, 577.468236, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, -0.005, 3.682, 0.02, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.689343, 0, 0, 0, 12.3715, -0.749008, -0.00102524, -0.00460622, -0.0043036, -0.000562328, 0.11036, 0, 0, 0, -0.00935038, -0.0058676, 0, 577.568125, 577.568141, 577.568234, 577.568236, 577.568237, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.001, 3.689, 0.03, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.16329, -0, 0, 0, 12.3716, -0.748633, 0.00868629, -0.00149101, -0.0260101, -0.00058479, 0.0053296, 0, 0, 0, -0.00495378, 0.00399091, -0, 577.668126, 577.668143, 577.668235, 577.668237, 577.668238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.001, 3.691, 0.015, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.644344, 0, 0, 0, 12.3717, -0.748721, 0.00692384, -0.00149027, 0.00326959, 0.000251849, 0.00922935, 0, 0, 0, -0.0063567, -0.00127207, -0, 577.768126, 577.768143, 577.768235, 577.768237, 577.768238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.003, 3.695, -0.035, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.735821, 0, 0, 0, 12.3716, -0.748993, 0.00777111, -0.00207397, -0.0205976, -0.000396139, 0.0163564, 0, 0, 0, -0.00599318, -0.00437501, 0, 577.868129, 577.868145, 577.868239, 577.868241, 577.868241, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0, 3.693, 0.005, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.745872, 0, 0, 0, 12.3715, -0.748323, -0.000196169, 0.00202771, -0.0144738, -0.000916421, -0.0915294, 0, 0, 0, -0.00504899, 0.00848873, 0, 577.968137, 577.968154, 577.968281, 577.968283, 577.968284, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.004, 3.687, 0.015, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 1, -0.608174, -0, 0, 0, 12.3715, -0.74797, 0.00348685, 0.00263485, -0.00990246, -5.08809e-05, -0.0683267, 0, 0, 0, -0.00641541, 0.00363041, 0, 578.068127, 578.068144, 578.068236, 578.068239, 578.068239, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.002, 3.691, 0.045, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.778875, -0, 0, 0, 12.3716, -0.747402, 0.00470358, 0.00457035, -0.0175772, -0.00051479, -0.104303, 0, 0, 0, -0.00798375, -0.00347319, 0, 578.168127, 578.168144, 578.168236, 578.168238, 578.168239, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, -0.003, 3.689, 0.11, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 1, -1.01832, -0, 0, 0, 12.3716, -0.74833, 0.00551826, -0.00206952, -0.0264612, -0.000562673, 0.0979735, 0, 0, 0, -0.00334198, 0.00076161, -0, 578.268128, 578.268145, 578.268239, 578.268241, 578.268242, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.003, 3.686, -0.035, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.470619, -0, 0, 0, 12.3717, -0.748209, 0.00911203, -0.00135751, -0.0229662, -0.000507503, 0.0562554, 0, 0, 0, -0.00823037, -0.00208261, 0, 578.368126, 578.368143, 578.368236, 578.368238, 578.368238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, -0.004, 3.686, 0, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.962673, -0, 0, 0, 12.3715, -0.748889, 9.07671e-05, -0.0050068, -0.0154589, -0.000670589, 0.147971, 0, 0, 0, -0.00642295, 8.03878e-05, 0, 578.468126, 578.468143, 578.468236, 578.468238, 578.468239, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.003, 3.689, 0.075, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.766146, 0, 0, 0, 12.3717, -0.749723, 0.0135412, -0.0072907, -0.0327678, -0.00052175, 0.154718, 0, 0, 0, -0.00938208, -0.0109533, 0, 578.568126, 578.568143, 578.568236, 578.568238, 578.568239, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.005, 3.684, 0.025, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.17272, -0, 0, 0, 12.3717, -0.749339, 0.00506716, -0.00283369, 0.0028413, -0.000624819, 0.00393974, 0, 0, 0, -0.00918997, 0.00795036, -0, 578.668128, 578.668145, 578.668239, 578.668241, 578.668241, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.002, 3.687, 0.015, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.11089, -0, 0, 0, 12.3715, -0.74879, -0.000688907, 0.000469587, -0.0115331, -0.000539627, -0.062621, 0, 0, 0, -0.0124127, 0.0036252, -0, 578.768126, 578.768143, 578.768235, 578.768237, 578.768238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.005, 3.691, 0.025, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 0, -1.37128, -0, 0, 0, 12.3715, -0.74824, 0.00242778, 0.00291285, -0.00347473, -0.000389823, -0.0988888, 0, 0, 0, -0.00560424, -0.00118748, 0, 578.868128, 578.868153, 578.868280, 578.868282, 578.868282, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.002, 3.682, 0.01, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.883622, -0, 0, 0, 12.3716, -0.748271, 0.00347684, 0.00176907, -0.0106924, -0.000308802, -0.0422496, 0, 0, 0, -0.00645222, -0.000435585, -0, 578.968128, 578.968144, 578.968237, 578.968239, 578.968239, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.002, 3.693, 0.02, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.6426, -0, 0, 0, 12.3716, -0.748579, 0.00631545, -0.000887347, -0.00261614, 2.49668e-05, 0.0486923, 0, 0, 0, -0.00808169, 0.000165964, 0, 579.068127, 579.068144, 579.068250, 579.068252, 579.068253, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, 0.006, 3.693, -0.045, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.12497, 0, 0, 0, 12.3716, -0.74946, 0.00208373, -0.00521755, -0.0116765, -0.00073329, 0.148597, 0, 0, 0, -0.0122929, -0.00738494, 0, 579.168126, 579.168142, 579.168252, 579.168254, 579.168254, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.006, 3.687, -0.09, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.3425, 0, 0, 0, 12.3716, -0.749138, 0.0101578, -0.00251679, -0.0146039, -0.000162696, 0.0513673, 0, 0, 0, -0.0110839, 0.00563254, 0, 579.268134, 579.268151, 579.268245, 579.268247, 579.268248, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.001, 3.682, 0.07, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.54787, -0, 0, 0, 12.3716, -0.749503, 0.00234839, -0.00381326, -0.0109446, -0.000745001, 0.0787087, 0, 0, 0, -0.00538672, -0.00407715, 0, 579.368126, 579.368143, 579.368235, 579.368237, 579.368238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.005, 3.684, -0.015, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.493423, 0, 0, 0, 12.3715, -0.74901, 0.00123346, -9.98919e-05, -0.0170525, -9.9034e-05, -0.0372973, 0, 0, 0, -0.00846621, 0.0012786, 0, 579.468127, 579.468143, 579.468244, 579.468246, 579.468246, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, 0, 3.684, -0.015, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.09559, -0, 0, 0, 12.3716, -0.748545, 0.00442948, 0.00198485, -0.0214485, -0.00091833, -0.0730556, 0, 0, 0, -0.006383, 0.00474284, -0, 579.568126, 579.568142, 579.568236, 579.568238, 579.568238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.002, 3.689, -0.02, 0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.880879, -0, 0, 0, 12.3716, -0.747866, 0.00364283, 0.00466873, -0.0119302, -0.000386236, -0.122144, 0, 0, 0, -0.0193511, -0.00156481, -0, 579.668127, 579.668143, 579.668244, 579.668246, 579.668247, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, 0.001, 3.687, -0.035, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.96463, -0, 0, 0, 12.3716, -0.747805, 0.00237764, 0.00315844, -0.00873554, -0.000384666, -0.0476511, 0, 0, 0, -0.0077706, 0.00268427, -0, 579.768126, 579.768142, 579.768235, 579.768237, 579.768238, 113.139131, 0, 0, 
0, 70, 0, 2.617, -0.10472, -0.002, 3.682, -0.005, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.57965, 0, 0, 0, 12.3716, -0.748321, 0.00792701, -0.000756964, -0.00348026, -0.000138104, 0.0668583, 0, 0, 0, -0.0164135, -0.0061437, -0, 579.868127, 579.868144, 579.868248, 579.868250, 579.868250, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.004, 3.68, -0.005, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 1, -1.48268, -0, 0, 0, 12.3716, -0.748187, 0.000640707, -0.000484798, -0.00574951, -0.000448979, 0.0504679, 0, 0, 0, -0.00190818, 0.00447599, -0, 579.968127, 579.968144, 579.968237, 579.968239, 579.968239, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.003, 3.689, -0.02, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.65539, 0, 0, 0, 12.3716, -0.747506, 0.00443777, 0.00264182, -0.0114022, -0.000305464, -0.0407406, 0, 0, 0, -0.00550014, 0.00109815, 0, 580.068127, 580.068144, 580.068247, 580.068249, 580.068249, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.003, 3.699, 0.01, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.376203, 0, 0, 0, 12.3717, -0.74787, 0.0092112, -4.21071e-05, -0.0163438, 4.2844e-05, 0.0280447, 0, 0, 0, -0.00632006, -0.00538783, 0, 580.168126, 580.168143, 580.168235, 580.168237, 580.168238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.002, 3.693, 0, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.902315, -0, 0, 0, 12.3716, -0.747849, 0.00563377, -0.000245554, -0.017672, -0.000522784, 0.0274078, 0, 0, 0, -0.00756718, 0.00513049, -0, 580.268144, 580.268170, 580.268303, 580.268306, 580.268306, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, -0.001, 3.682, -0.06, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.8767, 0, 0, 0, 12.3716, -0.748387, 0.00263423, -0.00321069, -0.0265665, -0.000885937, 0.0975936, 0, 0, 0, -0.00602812, -0.00468423, 0, 580.368126, 580.368142, 580.368235, 580.368237, 580.368237, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.002, 3.687, -0.09, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.752757, -0, 0, 0, 12.3717, -0.747584, 0.00894175, 0.00127991, -0.0162664, -0.000475796, -0.0353749, 0, 0, 0, -0.00979623, 0.00603698, 0, 580.468126, 580.468152, 580.468246, 580.468248, 580.468248, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.002, 3.693, 0.025, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.13532, -0, 0, 0, 12.3715, -0.747499, -6.28755e-05, 0.00141927, -0.00275398, -0.000140247, -0.0346928, 0, 0, 0, -0.00439617, -0.00396694, -0, 580.568129, 580.568156, 580.568296, 580.568299, 580.568299, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, 0, 3.695, 0.045, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.667319, 0, 0, 0, 12.3716, -0.747408, 0.00427118, 0.00134958, -0.0207216, -0.000213071, -0.0287833, 0, 0, 0, -0.00750588, 0.00198374, 0, 580.668128, 580.668156, 580.668272, 580.668274, 580.668275, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, -0.002, 3.689, 0, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.829169, -0, 0, 0, 12.3716, -0.747953, 0.00818766, -0.00235592, -0.0119214, -0.000170283, 0.0840647, 0, 0, 0, -0.00918608, 0.000261257, -0, 580.768126, 580.768142, 580.768235, 580.768238, 580.768238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.002, 3.68, 0.005, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 0, -1.15382, -0, 0, 0, 12.3717, -0.748013, 0.00802294, -0.00224602, -0.0148218, -0.000294629, 0.0627595, 0, 0, 0, -0.00704044, -0.00325509, 0, 580.868127, 580.868144, 580.868250, 580.868253, 580.868253, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.002, 3.682, -0.025, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.916349, -0, 0, 0, 12.3715, -0.747816, 0.00144376, -0.000801463, -0.0108251, -0.000429684, 0.0145292, 0, 0, 0, -0.00469685, 0.00232905, 0, 580.968127, 580.968144, 580.968237, 580.968239, 580.968240, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, -0.005, 3.689, 0.03, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.545779, 0, 0, 0, 12.3717, -0.74742, 0.0122695, 0.00119481, -0.0269013, -0.000459809, -0.0408569, 0, 0, 0, -0.00740471, 0.00012623, 0, 581.068126, 581.068143, 581.068245, 581.068247, 581.068247, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.004, 3.682, -0.095, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.885077, -0, 0, 0, 12.3716, -0.748612, 0.00537118, -0.00549902, -0.00843022, -3.43816e-05, 0.150193, 0, 0, 0, -0.00706617, -0.00553691, -0, 581.168125, 581.168142, 581.168236, 581.168238, 581.168238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.002, 3.682, -0.005, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.924656, -0, 0, 0, 12.3716, -0.748674, 0.00545926, -0.00473561, -0.0135471, -0.000514369, 0.107309, 0, 0, 0, -0.00409585, 0.00215048, -0, 581.268128, 581.268144, 581.268239, 581.268250, 581.268251, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, -0.001, 3.684, 0.04, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 0, -0.46195, -0, 0, 0, 12.3715, -0.74883, 0.000589741, -0.00427314, -0.0200537, -0.000691968, 0.0745866, 0, 0, 0, -0.00608798, -0.00312245, -0, 581.368127, 581.368143, 581.368237, 581.368239, 581.368240, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.007, 3.68, 0.005, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.75697, -0, 0, 0, 12.3715, -0.748911, 0.00351452, -0.00356225, -0.0220118, -0.000371356, 0.046525, 0, 0, 0, -0.00615902, 0.00154185, 0, 581.468127, 581.468144, 581.468238, 581.468240, 581.468240, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, 0.002, 3.693, 0.035, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.729336, -0, 0, 0, 12.3717, -0.748185, 0.0115706, 0.00144821, -0.00971956, -0.000263103, -0.0944581, 0, 0, 0, -0.00567867, -0.000598664, -0, 581.568128, 581.568145, 581.568238, 581.568241, 581.568241, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0, 3.686, -0.05, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.72107, 0, 0, 0, 12.3716, -0.748317, 0.00109224, 0.00107299, 0.00551236, -0.000303983, -0.0694253, 0, 0, 0, -0.00602723, -0.00330785, -0, 581.668127, 581.668145, 581.668239, 581.668242, 581.668242, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.003, 3.693, -0.03, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.768382, 0, 0, 0, 12.3716, -0.748047, 0.0067882, 0.00223447, -0.0210975, -0.000439326, -0.0843013, 0, 0, 0, -0.0117176, 0.00369344, -0, 581.768127, 581.768143, 581.768235, 581.768237, 581.768238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.004, 3.689, 0.035, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.32508, -0, 0, 0, 12.3716, -0.748118, 0.00102985, 0.00131628, -0.0133633, -0.000766853, -0.042875, 0, 0, 0, -0.0073351, -0.00130789, -0, 581.868127, 581.868144, 581.868236, 581.868238, 581.868239, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.003, 3.691, -0.005, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.04319, -0, 0, 0, 12.3715, -0.747485, 0.00173524, 0.00409715, -0.00347283, 0.000253793, -0.104665, 0, 0, 0, -0.00847354, 0.00404728, 0, 581.968128, 581.968144, 581.968238, 581.968240, 581.968240, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.002, 3.686, -0.015, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 1, -0.941217, 0, 0, 0, 12.3715, -0.747534, 0.00235705, 0.00174167, -0.00883869, 3.08074e-05, -0.000800651, 0, 0, 0, -0.00457905, 0.00312328, 0, 582.068127, 582.068143, 582.068236, 582.068238, 582.068239, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.006, 3.693, -0.05, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.623467, -0, 0, 0, 12.3716, -0.747824, 0.00494674, -0.000968308, -0.0142909, -0.000651144, 0.0765176, 0, 0, 0, -0.00926135, -0.00645897, -0, 582.168126, 582.168142, 582.168234, 582.168236, 582.168237, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.005, 3.687, -0.02, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 1, -1.10861, 0, 0, 0, 12.3715, -0.747803, 0.00219255, -0.000582779, -0.00104759, 0.000203068, 0.0399183, 0, 0, 0, -0.0102919, -1.56078e-05, -0, 582.268126, 582.268142, 582.268235, 582.268238, 582.268238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.002, 3.695, 0.045, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.24341, 0, 0, 0, 12.3716, -0.747501, 0.00668152, 0.000939966, -0.0253674, -0.0009706, -0.0143303, 0, 0, 0, -0.00667801, 0.00332764, 0, 582.368127, 582.368154, 582.368296, 582.368298, 582.368298, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, -0.003, 3.689, 0.02, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.84415, 0, 0, 0, 12.3716, -0.748683, 0.00467471, -0.00562423, -0.0123359, -0.000598046, 0.162574, 0, 0, 0, -0.00671739, -0.00589341, 0, 582.468127, 582.468143, 582.468236, 582.468238, 582.468238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, -0.006, 3.686, 0.01, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.822092, -0, 0, 0, 12.3716, -0.748553, 0.0072201, -0.00345457, -0.0373317, -0.00020271, 0.0624455, 0, 0, 0, -0.00816509, 0.000615578, 0, 582.568126, 582.568142, 582.568235, 582.568237, 582.568238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.001, 3.682, 0.01, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.999212, -0, 0, 0, 12.3716, -0.748221, 0.00606858, -0.00068489, -0.0115789, -0.000372284, -0.0218721, 0, 0, 0, -0.00950415, 0.00263656, 0, 582.668128, 582.668145, 582.668238, 582.668240, 582.668241, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, -0.001, 3.693, -0.005, 0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.21864, 0, 0, 0, 12.3716, -0.747307, 0.00192904, 0.00427939, 0.013419, 7.468e-05, -0.139206, 0, 0, 0, -0.00858567, 0.00256528, -0, 582.768126, 582.768142, 582.768235, 582.768237, 582.768238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0, 3.687, -0.005, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.899299, 0, 0, 0, 12.3715, -0.747737, 0.00127451, 0.000835584, -0.0148056, 1.79536e-06, -0.0162255, 0, 0, 0, -0.00562308, -0.00351584, -0, 582.868126, 582.868143, 582.868237, 582.868239, 582.868239, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.005, 3.686, 0.035, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.846271, 0, 0, 0, 12.3716, -0.748871, 0.00717604, -0.00535641, -0.0274572, -0.000769474, 0.148432, 0, 0, 0, -0.00595439, -0.00614369, -0, 582.968127, 582.968143, 582.968236, 582.968238, 582.968239, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.002, 3.684, -0.05, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.625153, 0, 0, 0, 12.3716, -0.749002, 0.00471043, -0.00489867, -0.00105189, -0.0004083, 0.112574, 0, 0, 0, -0.00409642, 0.0054184, 0, 583.068127, 583.068143, 583.068236, 583.068239, 583.068239, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.002, 3.687, 0.03, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.704188, 0, 0, 0, 12.3715, -0.74948, 0.00250103, -0.00637211, -0.0105604, -0.000243091, 0.140985, 0, 0, 0, -0.0102498, -0.00312982, 0, 583.168127, 583.168143, 583.168235, 583.168238, 583.168238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.001, 3.693, -0.04, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -1.06946, 0, 0, 0, 12.3716, -0.748963, 0.00466419, -0.0015255, 0.00193271, -0.000140393, -0.02087, 0, 0, 0, -0.00663422, -0.00187711, 0, 583.268128, 583.268144, 583.268237, 583.268239, 583.268239, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.003, 3.697, -0.035, -0.020944, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.903341, 0, 0, 0, 12.3715, -0.747928, 0.00326891, 0.00391114, -0.0283078, -0.000572472, -0.146345, 0, 0, 0, -0.00449931, 0.0111168, 0, 583.368127, 583.368144, 583.368237, 583.368239, 583.368240, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.004, 3.669, -0.035, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.538077, 0, 0, 0, 12.3718, -0.748599, 0.0150621, -0.000889504, -0.0198468, -0.00051837, 0.0223979, 0, 0, 0, -0.00970073, -0.00881848, -0, 583.468126, 583.468143, 583.468235, 583.468238, 583.468238, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0.10472, -0.001, 3.691, -0.005, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 1, -1.09579, -0, 0, 0, 12.3716, -0.748944, -0.000563099, -0.00308051, -0.00368855, -0.000826281, 0.0921384, 0, 0, 0, -0.00409353, 0.00172183, -0, 583.568132, 583.568149, 583.568265, 583.568267, 583.568268, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, -0.004, 3.686, -0.065, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, -0.710035, 0, 0, 0, 12.3715, -0.748373, 0.00269654, 0.000990092, -0.0151805, -0.000549663, -0.0453581, 0, 0, 0, -0.00883137, -0.00185352, -0, 583.668128, 583.668145, 583.668238, 583.668240, 583.668240, 113.139131, 0, 0, 
0, 70, 0, 2.617, 0, 0.003, 3.689, 0.035, 0, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 1, -0.916142, 0, 0, 0, 12.3716, -0.747396, 0.00292218, 0.00547038, -0.0132725, -0.000500882, -0.14756, 0, 0, 0, -0.00559392, 0.009024, 0, 583.768126, 583.768142, 583.768235, 583.768237, 583.768238, 113.139131, 0, 0, 
